sample	EV1	EV2	cluster	species	chr	mds
PET0563	-0.018616368302370515	4.771947295714356e-4	0	petpet	Ha412HOChr07	neg1
PET0564	-0.018680984324962922	5.644520634083802e-4	0	petpet	Ha412HOChr07	neg1
PET0565	-0.0182852156915603	0.0014436909082599296	0	petpet	Ha412HOChr07	neg1
PET0566	-0.018139202517700216	0.0012213298351222838	0	petpet	Ha412HOChr07	neg1
PET0568	-0.015668951600809833	-5.976342661430991e-4	0	petpet	Ha412HOChr07	neg1
PET0569N	-0.01930184955693253	9.709801395860709e-4	0	petpet	Ha412HOChr07	neg1
PET0570	-0.01894666952153348	0.0019450525115079563	0	petpet	Ha412HOChr07	neg1
PET0571	-0.018871221608962374	0.002036785835569554	0	petpet	Ha412HOChr07	neg1
PET0572	-0.017973024496590356	0.00580169837696242	0	petpet	Ha412HOChr07	neg1
PET0573	-0.0189959989996647	0.0015813568792681955	0	petpet	Ha412HOChr07	neg1
PET0574	-0.01828853395193478	7.529042270411951e-4	0	petpet	Ha412HOChr07	neg1
PET0575	-0.019070352259353808	-2.2942243306255976e-4	0	petpet	Ha412HOChr07	neg1
PET0576	-0.018714756045298837	6.89312076257861e-4	0	petpet	Ha412HOChr07	neg1
PET0578	-0.017390219693547395	-1.4427766045474341e-4	0	petpet	Ha412HOChr07	neg1
PET0579	-0.01824362345403043	0.0026239928397130824	0	petpet	Ha412HOChr07	neg1
PET0580	-0.017526606705285733	0.0023470835751360913	0	petpet	Ha412HOChr07	neg1
PET0581	-0.01904880215829917	0.001843705143331983	0	petpet	Ha412HOChr07	neg1
PET0582	-0.016485220948251486	0.0013276015766572895	0	petpet	Ha412HOChr07	neg1
PET0583	-0.016319001469035893	-5.719317233039072e-4	0	petpet	Ha412HOChr07	neg1
PET0584	-0.01638924039149284	7.127191377327721e-4	0	petpet	Ha412HOChr07	neg1
PET0586	-0.017933613787000535	0.0015387723662719764	0	petpet	Ha412HOChr07	neg1
PET0587	-0.01947400899135242	0.003042712877572703	0	petpet	Ha412HOChr07	neg1
PET0588	-0.014239684101134777	-1.2276382175637997e-4	0	petpet	Ha412HOChr07	neg1
PET0589	0.3176530087631856	0.07590247513377382	1	petpet	Ha412HOChr07	neg1
PET0590	0.3164769537835151	-0.1539939937341806	1	petpet	Ha412HOChr07	neg1
PET0591	0.33188996707891605	-0.09172595369832566	1	petpet	Ha412HOChr07	neg1
PET0592	0.3306090055192419	0.4323202193390807	1	petpet	Ha412HOChr07	neg1
PET0593	0.3255463779603282	0.30932186297178094	1	petpet	Ha412HOChr07	neg1
PET0595	0.3281073408406516	-0.4368349369961503	1	petpet	Ha412HOChr07	neg1
PET0596	0.3233957467633689	-0.42818480676299353	1	petpet	Ha412HOChr07	neg1
PET0597	0.3302516657896728	0.5021007420700399	1	petpet	Ha412HOChr07	neg1
PET0598	0.31371707232579643	-0.23006476290370864	1	petpet	Ha412HOChr07	neg1
PET0599	-0.01677177080963633	2.0427576794430932e-4	0	petpet	Ha412HOChr07	neg1
PET0600	-0.01726363438327224	-0.0013875934699168835	0	petpet	Ha412HOChr07	neg1
PET0602	-0.016442743503834963	-0.0024544715054309126	0	petpet	Ha412HOChr07	neg1
PET0603	-0.01713181489683652	0.0017317395816450105	0	petpet	Ha412HOChr07	neg1
PET0604	-0.015509173956208235	0.0010211955935133066	0	petpet	Ha412HOChr07	neg1
PET0605	-0.01737092228860421	3.696746127394763e-4	0	petpet	Ha412HOChr07	neg1
PET0606	-0.014474969941138768	0.0030549103089576404	0	petpet	Ha412HOChr07	neg1
PET0607	-0.015604990002440533	-6.768380803551973e-4	0	petpet	Ha412HOChr07	neg1
PET0431	-0.06768383228701935	0.02475267964318574	0	petpet	Ha412HOChr09	pos1
PET0432	-0.07079094428311783	0.04256463949975326	0	petpet	Ha412HOChr09	pos1
PET0433	-0.07199712569669074	0.04712427229248416	0	petpet	Ha412HOChr09	pos1
PET0434	-0.06929839950406441	0.026280447200640388	0	petpet	Ha412HOChr09	pos1
PET0435	-0.07164466169512532	0.054195220083990706	0	petpet	Ha412HOChr09	pos1
PET0436	-0.07359034852765156	0.05132603868635713	0	petpet	Ha412HOChr09	pos1
PET0437	-0.07077444493555825	0.04367038655046274	0	petpet	Ha412HOChr09	pos1
PET0438	-0.07385530663004855	0.04451299540863909	0	petpet	Ha412HOChr09	pos1
PET0439	-0.06399965028695795	0.05598426843510264	0	petpet	Ha412HOChr09	pos1
PET0440	-0.07421559275355696	0.036706863878709556	0	petpet	Ha412HOChr09	pos1
PET0441	-0.07519966018074155	-0.16900791308455418	0	petpet	Ha412HOChr09	pos1
PET0442	-0.07234641508545576	-0.29115723356179946	0	petpet	Ha412HOChr09	pos1
PET0443	-0.07634166305913609	-0.16697519969201902	0	petpet	Ha412HOChr09	pos1
PET0444	-0.07815097355197138	-0.27180255526638497	0	petpet	Ha412HOChr09	pos1
PET0445	-0.07998946742254195	-0.16021142538713823	0	petpet	Ha412HOChr09	pos1
PET0446	-0.07748526315476478	-0.19444605184564956	0	petpet	Ha412HOChr09	pos1
PET0447	-0.07029302441582597	-0.20551050002694665	0	petpet	Ha412HOChr09	pos1
PET0448	-0.08156880517480669	-0.20543644271730024	0	petpet	Ha412HOChr09	pos1
PET0449	-0.08083390566838129	-0.30775364998226895	0	petpet	Ha412HOChr09	pos1
PET0450	-0.08163801144620902	-0.32296197711723823	0	petpet	Ha412HOChr09	pos1
PET0451	-0.07816509297488511	-0.042409550493068014	0	petpet	Ha412HOChr09	pos1
PET0452	0.030828617907811336	-0.07545928298801771	1	petpet	Ha412HOChr09	pos1
PET0453N	-0.07454418897194645	-0.06874293316125851	0	petpet	Ha412HOChr09	pos1
PET0454N	0.02506125321183857	-0.04000322936867519	1	petpet	Ha412HOChr09	pos1
PET0455	-0.07574501690954658	-0.06801832675957704	0	petpet	Ha412HOChr09	pos1
PET0456	-0.07889546448304453	-0.0365977647963143	0	petpet	Ha412HOChr09	pos1
PET0457	-0.07525552966501398	-0.07790599687027691	0	petpet	Ha412HOChr09	pos1
PET0458	-0.07559165802329165	-0.03717596265107676	0	petpet	Ha412HOChr09	pos1
PET0459N	-0.07367652968340117	-0.013554049152420408	0	petpet	Ha412HOChr09	pos1
PET0460N	-0.07642983498969091	-0.02747721211996499	0	petpet	Ha412HOChr09	pos1
PET0461	-0.07617180874499131	-0.03378450980074871	0	petpet	Ha412HOChr09	pos1
PET0462	0.02556454485330396	-0.07404890856848596	1	petpet	Ha412HOChr09	pos1
PET0463	0.13476104389002092	-0.045364624289755476	2	petpet	Ha412HOChr09	pos1
PET0464	0.030634591223408336	-0.056419563568689754	1	petpet	Ha412HOChr09	pos1
PET0465	-0.07783543762092981	-0.047131999637476996	0	petpet	Ha412HOChr09	pos1
PET0466	0.029887866511443078	-0.036100145025585735	1	petpet	Ha412HOChr09	pos1
PET0467	-0.076504173405755	-0.07030749257252084	0	petpet	Ha412HOChr09	pos1
PET0468	-0.07515042109151396	-0.05013900999311004	0	petpet	Ha412HOChr09	pos1
PET0469	-0.07230633223468963	-0.09493588983717077	0	petpet	Ha412HOChr09	pos1
PET0470	0.1333164890915408	-0.038950362597237206	2	petpet	Ha412HOChr09	pos1
PET0471	0.13904664743086748	-0.05885443027094886	2	petpet	Ha412HOChr09	pos1
PET0472	0.1360990771643154	-0.044279249914064296	2	petpet	Ha412HOChr09	pos1
PET0473N	0.033034413270162405	-0.053892544652091236	1	petpet	Ha412HOChr09	pos1
PET0474N	0.029259846026439818	-0.06181380982531187	1	petpet	Ha412HOChr09	pos1
PET0475	-0.07674394239387333	-0.03547993166280784	0	petpet	Ha412HOChr09	pos1
PET0476	0.13387923921062336	-0.0447405142708956	2	petpet	Ha412HOChr09	pos1
PET0477	-0.07708738321499128	-0.06930026985292623	0	petpet	Ha412HOChr09	pos1
PET0478	0.02858639902216377	-0.04395014103819275	1	petpet	Ha412HOChr09	pos1
PET0479	0.030778234380783868	-0.06228021840930376	1	petpet	Ha412HOChr09	pos1
PET0480	0.026951655068838953	-0.04867761351855733	1	petpet	Ha412HOChr09	pos1
PET0481	0.12891085565790728	-0.034176374226026346	2	petpet	Ha412HOChr09	pos1
PET0482	0.028215671483707152	-0.0813719502146944	1	petpet	Ha412HOChr09	pos1
PET0483	-0.07572808298401683	-0.06343736308191059	0	petpet	Ha412HOChr09	pos1
PET0484	-0.07583952746426997	-0.06237291388104033	0	petpet	Ha412HOChr09	pos1
PET0485	-0.07848840384527825	-0.11793286440856204	0	petpet	Ha412HOChr09	pos1
PET0486	-0.07450258825210082	-0.025271438032463022	0	petpet	Ha412HOChr09	pos1
PET0487	-0.07575591308297627	-0.03320536892483779	0	petpet	Ha412HOChr09	pos1
PET0488	-0.07726401962398077	-0.06788498837957968	0	petpet	Ha412HOChr09	pos1
PET0489	0.02686758758368812	-0.04236967687659375	1	petpet	Ha412HOChr09	pos1
PET0490	0.026415143100488543	-0.07485339584259415	1	petpet	Ha412HOChr09	pos1
PET0491	-0.07310758265136122	0.06928171767499786	0	petpet	Ha412HOChr09	pos1
PET0492	-0.07428417643969432	0.06872792279664382	0	petpet	Ha412HOChr09	pos1
PET0493	0.02939651941105661	0.006793085676205197	1	petpet	Ha412HOChr09	pos1
PET0494	-0.07216438928142839	0.06438362397716231	0	petpet	Ha412HOChr09	pos1
PET0495	-0.07469676143977771	0.06943842043749199	0	petpet	Ha412HOChr09	pos1
PET0496	-0.0721496990121768	0.06922131739566585	0	petpet	Ha412HOChr09	pos1
PET0497	-0.07288983833635601	0.08215967409506124	0	petpet	Ha412HOChr09	pos1
PET0498	-0.07390990334038558	0.08862291374399686	0	petpet	Ha412HOChr09	pos1
PET0499	0.026757643473155856	0.003717208279551488	1	petpet	Ha412HOChr09	pos1
PET0500	0.029820046972633192	0.051842177866459026	1	petpet	Ha412HOChr09	pos1
PET0501	0.1340921904161682	-0.023516500435199688	2	petpet	Ha412HOChr09	pos1
PET0502	0.02283943474946335	0.036211224398179843	1	petpet	Ha412HOChr09	pos1
PET0503	0.029031225370341668	0.046648059617230536	1	petpet	Ha412HOChr09	pos1
PET0504	0.13536874420763959	-0.02100782129774921	2	petpet	Ha412HOChr09	pos1
PET0505	0.02904068031344577	0.013080917658718643	1	petpet	Ha412HOChr09	pos1
PET0506	0.02933293065055156	0.04155792517607901	1	petpet	Ha412HOChr09	pos1
PET0507	0.12886298194621157	-0.017865335993718662	2	petpet	Ha412HOChr09	pos1
PET0508	0.028629748591944244	0.010328423709191657	1	petpet	Ha412HOChr09	pos1
PET0509	-0.07120928029893005	0.06118843550972895	0	petpet	Ha412HOChr09	pos1
PET0510	-0.06804900059487462	0.08451316308237836	0	petpet	Ha412HOChr09	pos1
PET0511	0.026677315092652042	0.025201570302094977	1	petpet	Ha412HOChr09	pos1
PET0512	0.03006580401575499	0.029698434978582367	1	petpet	Ha412HOChr09	pos1
PET0513	-0.07350515146804534	0.07770511166070238	0	petpet	Ha412HOChr09	pos1
PET0514	0.026190500603251947	0.04236565027196689	1	petpet	Ha412HOChr09	pos1
PET0515	-0.07707713718924929	0.0496879704317333	0	petpet	Ha412HOChr09	pos1
PET0516	0.03139026768109469	0.035066160709101006	1	petpet	Ha412HOChr09	pos1
PET0517	-0.0743505018635473	0.053080012844839285	0	petpet	Ha412HOChr09	pos1
PET0518	0.025226697806945142	0.034580006940765635	1	petpet	Ha412HOChr09	pos1
PET0519	0.13484602425340536	-0.010411575953772342	2	petpet	Ha412HOChr09	pos1
PET0520	-0.07602597998665903	0.05251156492741739	0	petpet	Ha412HOChr09	pos1
PET0521	0.03100137807964567	0.013762299208016204	1	petpet	Ha412HOChr09	pos1
PET0522	0.02996334321827966	0.006616979520759736	1	petpet	Ha412HOChr09	pos1
PET0523	0.03148922571061726	-0.001436664280975039	1	petpet	Ha412HOChr09	pos1
PET0524	0.14052253370244477	-0.03227810900910474	2	petpet	Ha412HOChr09	pos1
PET0526	0.030975292720639137	0.032282823952789065	1	petpet	Ha412HOChr09	pos1
PET0527	0.02988762363983754	0.006743680968687793	1	petpet	Ha412HOChr09	pos1
PET0528	-0.07017317125992703	0.041487698929114435	0	petpet	Ha412HOChr09	pos1
PET0529	0.02687509852766727	0.0176067343955994	1	petpet	Ha412HOChr09	pos1
PET0530	-0.07777319032888758	0.04246768606236247	0	petpet	Ha412HOChr09	pos1
PET0531	0.029677940535286027	0.03671596171404494	1	petpet	Ha412HOChr09	pos1
PET0532	-0.07574786245288107	0.0744766586398554	0	petpet	Ha412HOChr09	pos1
PET0534N	-0.07218166191442531	0.07388825792390756	0	petpet	Ha412HOChr09	pos1
PET0535	0.027862248029439693	0.03943091166081419	1	petpet	Ha412HOChr09	pos1
PET0536	-0.06949447169205988	0.055306797393787535	0	petpet	Ha412HOChr09	pos1
PET0537	-0.07543997312520344	0.049233799196297265	0	petpet	Ha412HOChr09	pos1
PET0539	0.12459945947581534	-0.014575040994992041	2	petpet	Ha412HOChr09	pos1
PET0540	-0.07323425132077999	0.09678904581813072	0	petpet	Ha412HOChr09	pos1
PET0541N	-0.0680385910641271	0.0733124489944146	0	petpet	Ha412HOChr09	pos1
PET0542N	-0.07109107907694412	0.07498579010361897	0	petpet	Ha412HOChr09	pos1
PET0543	0.0289796663316165	0.017459320671983046	1	petpet	Ha412HOChr09	pos1
PET0544	-0.07435108792564046	0.0623378004865343	0	petpet	Ha412HOChr09	pos1
PET0545	-0.07244454665674427	0.06395720336458566	0	petpet	Ha412HOChr09	pos1
PET0546	-0.07147061879353363	0.07632542503393491	0	petpet	Ha412HOChr09	pos1
PET0547	0.02995886513626569	0.021856861083498946	1	petpet	Ha412HOChr09	pos1
PET0548	0.02772177142448247	0.037718384464907335	1	petpet	Ha412HOChr09	pos1
PET0549	0.12721673775315662	-0.007048471307665937	2	petpet	Ha412HOChr09	pos1
PET0550	0.13679263395397345	-0.00941566793216591	2	petpet	Ha412HOChr09	pos1
PET0552	0.13563882312050293	-0.003476216491881145	2	petpet	Ha412HOChr09	pos1
PET0553	0.029163099306314687	0.044601886763027294	1	petpet	Ha412HOChr09	pos1
PET0554	0.13216611364012343	-1.6760762028252604e-4	2	petpet	Ha412HOChr09	pos1
PET0555	-0.011007210652409043	0.04952777962176088	1	petpet	Ha412HOChr09	pos1
PET0556	0.02616006019968186	0.02503879844624161	1	petpet	Ha412HOChr09	pos1
PET0557	-0.06797275815998954	0.07690497167672287	0	petpet	Ha412HOChr09	pos1
PET0558	0.034518959623474614	0.05391340309935944	1	petpet	Ha412HOChr09	pos1
PET0559	0.1280878742982292	-0.007625210886168207	2	petpet	Ha412HOChr09	pos1
PET0560	0.12710595474049055	-0.012818034653887546	2	petpet	Ha412HOChr09	pos1
PET0561	0.1365686878352646	-0.013418291863683547	2	petpet	Ha412HOChr09	pos1
PET0562	0.13467465366631842	-0.01028021873752738	2	petpet	Ha412HOChr09	pos1
PET0563	0.13699023254899795	-0.012599956018535873	2	petpet	Ha412HOChr09	pos1
PET0564	0.029626849786276575	0.059260984143111574	1	petpet	Ha412HOChr09	pos1
PET0565	0.13606987373085683	-0.012041862806179492	2	petpet	Ha412HOChr09	pos1
PET0566	0.1337115536866737	-0.01643030410388772	2	petpet	Ha412HOChr09	pos1
PET0568	0.1279906004473429	-0.009070064890271077	2	petpet	Ha412HOChr09	pos1
PET0569N	0.031260394593084426	0.014822174212463988	1	petpet	Ha412HOChr09	pos1
PET0570	0.03139826423467427	0.029751031737236224	1	petpet	Ha412HOChr09	pos1
PET0571	0.029168360845293007	0.03359373634549086	1	petpet	Ha412HOChr09	pos1
PET0572	0.12889128627635585	-0.009442431560083387	2	petpet	Ha412HOChr09	pos1
PET0573	0.028272058690108293	0.03445630962152969	1	petpet	Ha412HOChr09	pos1
PET0574	-0.07138393473485108	0.0688843392799589	0	petpet	Ha412HOChr09	pos1
PET0575	-0.06958985021092988	0.08220104565031044	0	petpet	Ha412HOChr09	pos1
PET0576	-0.06762797984558964	0.059339894436463717	0	petpet	Ha412HOChr09	pos1
PET0578	-0.07122935816664722	0.05712724185129703	0	petpet	Ha412HOChr09	pos1
PET0579	0.13405558507941998	-0.003598514088919212	2	petpet	Ha412HOChr09	pos1
PET0580	-0.07514369547428855	0.055448988934221774	0	petpet	Ha412HOChr09	pos1
PET0581	0.029335877531391226	0.025959802540025285	1	petpet	Ha412HOChr09	pos1
PET0582	0.028385893438043014	0.03304253068768232	1	petpet	Ha412HOChr09	pos1
PET0583	0.0270240923614821	0.02320558582100282	1	petpet	Ha412HOChr09	pos1
PET0584	0.031681152239813534	0.02930035336323951	1	petpet	Ha412HOChr09	pos1
PET0586	0.030688651279502956	0.04104888738102967	1	petpet	Ha412HOChr09	pos1
PET0587	0.1340889815276691	-0.02255812463473178	2	petpet	Ha412HOChr09	pos1
PET0588	0.02921545699605824	0.04651092124354067	1	petpet	Ha412HOChr09	pos1
PET0589	0.0308759797179406	0.05661426656704223	1	petpet	Ha412HOChr09	pos1
PET0590	0.02841984647632594	0.045432041862118265	1	petpet	Ha412HOChr09	pos1
PET0591	0.030372099179756088	0.04137638315756896	1	petpet	Ha412HOChr09	pos1
PET0592	0.1297207956498278	0.0052227608543390204	2	petpet	Ha412HOChr09	pos1
PET0593	0.029358389536871223	0.0294205973045129	1	petpet	Ha412HOChr09	pos1
PET0595	0.03495920309454929	0.044553698096229395	1	petpet	Ha412HOChr09	pos1
PET0596	0.13501495808433728	0.008471025188266425	2	petpet	Ha412HOChr09	pos1
PET0597	0.029090235506816862	0.08760760234289831	1	petpet	Ha412HOChr09	pos1
PET0598	-0.06207506144320933	0.1456683481228457	0	petpet	Ha412HOChr09	pos1
PET0599	-0.06465694429977947	0.08139802684861969	0	petpet	Ha412HOChr09	pos1
PET0600	0.127872112797502	0.00430509147522682	2	petpet	Ha412HOChr09	pos1
PET0602	0.034141220511840556	0.06843249325935387	1	petpet	Ha412HOChr09	pos1
PET0603	-0.06641889878300136	0.10888536260151682	0	petpet	Ha412HOChr09	pos1
PET0604	0.033506471189241105	0.06218751165646981	1	petpet	Ha412HOChr09	pos1
PET0605	-0.06091230850969275	0.08417090361712787	0	petpet	Ha412HOChr09	pos1
PET0606	-0.0599865936284818	0.12127819415274207	0	petpet	Ha412HOChr09	pos1
PET0607	-0.06221910651036608	0.0785587963860006	0	petpet	Ha412HOChr09	pos1
PET0431	-0.11856882114571399	-0.24058209869520494	0	petpet	Ha412HOChr11	pos1
PET0432	-0.1197267996214535	-0.2184631676972763	0	petpet	Ha412HOChr11	pos1
PET0433	-0.12188088602221536	-0.268739415477193	0	petpet	Ha412HOChr11	pos1
PET0434	-0.12055931389717611	-0.203915137185197	0	petpet	Ha412HOChr11	pos1
PET0435	-0.12640698307343368	-0.3249621726387518	0	petpet	Ha412HOChr11	pos1
PET0436	-0.13184008439648032	-0.31969327797393354	0	petpet	Ha412HOChr11	pos1
PET0437	-0.12020404362629647	-0.22028525917308353	0	petpet	Ha412HOChr11	pos1
PET0438	-0.12781535517134401	-0.26359455160751577	0	petpet	Ha412HOChr11	pos1
PET0439	-0.10712147849762031	-0.16975746995392205	0	petpet	Ha412HOChr11	pos1
PET0440	-0.12237241275748231	-0.3067949907167721	0	petpet	Ha412HOChr11	pos1
PET0441	-0.12697278067415285	0.13729989763286266	0	petpet	Ha412HOChr11	pos1
PET0442	-0.12367838664277533	0.14497824236177265	0	petpet	Ha412HOChr11	pos1
PET0443	-0.12875159110847234	0.17982712971703887	0	petpet	Ha412HOChr11	pos1
PET0444	-0.13221842274908097	0.19802493720486555	0	petpet	Ha412HOChr11	pos1
PET0445	-0.13764006989432553	0.16635994392118864	0	petpet	Ha412HOChr11	pos1
PET0446	-0.1352700819193102	0.1782565580322645	0	petpet	Ha412HOChr11	pos1
PET0447	-0.12674506736652527	0.1458166778066508	0	petpet	Ha412HOChr11	pos1
PET0448	-0.13255214535981336	0.1914260960319959	0	petpet	Ha412HOChr11	pos1
PET0449	-0.13267384002281277	0.18344095713179603	0	petpet	Ha412HOChr11	pos1
PET0450	-0.1331665448002939	0.16579365170805666	0	petpet	Ha412HOChr11	pos1
PET0451	-0.01982396711588995	0.023797444679546753	1	petpet	Ha412HOChr11	pos1
PET0452	-0.02271020648731704	0.026543070397982208	1	petpet	Ha412HOChr11	pos1
PET0453N	-0.020019630793491366	0.006756493915124464	1	petpet	Ha412HOChr11	pos1
PET0454N	0.07618593874866858	5.828145841003905e-4	2	petpet	Ha412HOChr11	pos1
PET0455	-0.12711777227702614	0.036282615350526765	0	petpet	Ha412HOChr11	pos1
PET0456	-0.022330727351227368	0.01857339132197288	1	petpet	Ha412HOChr11	pos1
PET0457	0.07773625958510032	-3.8775843746737676e-4	2	petpet	Ha412HOChr11	pos1
PET0458	-0.12755994714389354	0.03132695288677187	0	petpet	Ha412HOChr11	pos1
PET0459N	0.07616129962480618	0.0010434274388742837	2	petpet	Ha412HOChr11	pos1
PET0460N	0.07624545206089911	-4.016235667908194e-4	2	petpet	Ha412HOChr11	pos1
PET0461	-0.02038473532960153	0.03011488317751337	1	petpet	Ha412HOChr11	pos1
PET0462	-0.020011383850726483	0.02268375476381393	1	petpet	Ha412HOChr11	pos1
PET0463	-0.12689906741960488	0.07797478895264208	0	petpet	Ha412HOChr11	pos1
PET0464	-0.12727169129082416	0.08083469277745653	0	petpet	Ha412HOChr11	pos1
PET0465	-0.01927291763281678	0.02795009524682051	1	petpet	Ha412HOChr11	pos1
PET0466	-0.02117199661870524	0.024220436101492115	1	petpet	Ha412HOChr11	pos1
PET0467	0.0768567607485001	0.0023545781019651026	2	petpet	Ha412HOChr11	pos1
PET0468	-0.01780735205751173	0.03680518841779804	1	petpet	Ha412HOChr11	pos1
PET0469	-0.020424938057020323	0.03317736034537119	1	petpet	Ha412HOChr11	pos1
PET0470	-0.03849105775113054	0.024188532628117397	1	petpet	Ha412HOChr11	pos1
PET0471	0.0772633810476592	0.001765625944484945	2	petpet	Ha412HOChr11	pos1
PET0472	0.07816070633921457	0.003020624803329354	2	petpet	Ha412HOChr11	pos1
PET0473N	-0.022467614050141475	0.02932185712910182	1	petpet	Ha412HOChr11	pos1
PET0474N	-0.12530868897850556	0.07599728819700163	0	petpet	Ha412HOChr11	pos1
PET0475	-0.021495205650516214	0.038723554854917394	1	petpet	Ha412HOChr11	pos1
PET0476	-0.02052805434517032	0.03149780210905291	1	petpet	Ha412HOChr11	pos1
PET0477	0.08034926203357012	0.0038072569717970753	2	petpet	Ha412HOChr11	pos1
PET0478	0.07662589598633288	0.003931648504978319	2	petpet	Ha412HOChr11	pos1
PET0479	-0.024471369343284984	0.02558614510680347	1	petpet	Ha412HOChr11	pos1
PET0480	-0.019759313347614393	0.014210844402909475	1	petpet	Ha412HOChr11	pos1
PET0481	0.07339833362964249	5.860518707961199e-5	2	petpet	Ha412HOChr11	pos1
PET0482	0.07890180242675715	3.5710665051624096e-4	2	petpet	Ha412HOChr11	pos1
PET0483	-0.01988427538990243	0.029615323454576153	1	petpet	Ha412HOChr11	pos1
PET0484	-0.1228867188922449	0.04777142995848167	0	petpet	Ha412HOChr11	pos1
PET0485	0.08002832612735178	0.001656925931501626	2	petpet	Ha412HOChr11	pos1
PET0486	0.07426213990840223	0.002094063699717874	2	petpet	Ha412HOChr11	pos1
PET0487	-0.020518009348221043	0.008846501669313007	1	petpet	Ha412HOChr11	pos1
PET0488	0.07889461849996361	0.0011706291601221684	2	petpet	Ha412HOChr11	pos1
PET0489	0.07811780049943129	0.0010843059451922932	2	petpet	Ha412HOChr11	pos1
PET0490	0.0772191241094127	0.0011462120075971007	2	petpet	Ha412HOChr11	pos1
PET0491	-0.11498253877316167	0.003429481542358233	0	petpet	Ha412HOChr11	pos1
PET0492	-0.020837370946679142	0.0066227762583250934	1	petpet	Ha412HOChr11	pos1
PET0493	-0.020422287189876487	0.003439831140502103	1	petpet	Ha412HOChr11	pos1
PET0494	-0.11442453958032062	0.008242295003837705	0	petpet	Ha412HOChr11	pos1
PET0495	-0.11861764838379206	0.019117338160869482	0	petpet	Ha412HOChr11	pos1
PET0496	-0.11593902180076002	0.022557822295479084	0	petpet	Ha412HOChr11	pos1
PET0497	0.07507997739958311	-0.002050455518092749	2	petpet	Ha412HOChr11	pos1
PET0498	-0.018336256907926125	0.011827147588752293	1	petpet	Ha412HOChr11	pos1
PET0499	-0.11875674141123556	0.003810038761405267	0	petpet	Ha412HOChr11	pos1
PET0500	-0.12160982000715956	0.013971352110160921	0	petpet	Ha412HOChr11	pos1
PET0501	-0.01740465423350354	2.18658866720576e-4	1	petpet	Ha412HOChr11	pos1
PET0502	0.07597483745208324	-0.003908378803661589	2	petpet	Ha412HOChr11	pos1
PET0503	0.07775131452289467	-0.0032106041995384332	2	petpet	Ha412HOChr11	pos1
PET0504	0.07764949982692436	-4.085541493601824e-4	2	petpet	Ha412HOChr11	pos1
PET0505	0.07670867144002323	-0.0015026632755841332	2	petpet	Ha412HOChr11	pos1
PET0506	-0.01618795579810246	-0.0038844544439995115	1	petpet	Ha412HOChr11	pos1
PET0507	0.07359890370731663	-7.828096435221824e-4	2	petpet	Ha412HOChr11	pos1
PET0508	0.07887185631192091	-0.001668804118441336	2	petpet	Ha412HOChr11	pos1
PET0509	0.07428514209258312	-0.001675343518081629	2	petpet	Ha412HOChr11	pos1
PET0510	0.07372539493040255	-0.0034204771318699888	2	petpet	Ha412HOChr11	pos1
PET0511	0.07704380270096906	-0.001067133081076154	2	petpet	Ha412HOChr11	pos1
PET0512	0.07852727163793681	-0.0018013973588557018	2	petpet	Ha412HOChr11	pos1
PET0513	-0.019294646863154987	0.007914430399334387	1	petpet	Ha412HOChr11	pos1
PET0514	0.07660484269080939	-0.0021313785293555557	2	petpet	Ha412HOChr11	pos1
PET0515	-0.01758388150763041	0.0026155086433091307	1	petpet	Ha412HOChr11	pos1
PET0516	-0.018702960611715634	0.00900915621150655	1	petpet	Ha412HOChr11	pos1
PET0517	0.07814525006697892	-0.0016842447686392925	2	petpet	Ha412HOChr11	pos1
PET0518	0.07801960786636211	-0.003249985136159629	2	petpet	Ha412HOChr11	pos1
PET0519	0.08002212464212383	-5.935477251767553e-4	2	petpet	Ha412HOChr11	pos1
PET0520	0.07774231304104347	0.0011568374041024988	2	petpet	Ha412HOChr11	pos1
PET0521	-0.018332469090470982	-1.633332585124457e-4	1	petpet	Ha412HOChr11	pos1
PET0522	-0.016830456216734367	0.004787895936315047	1	petpet	Ha412HOChr11	pos1
PET0523	-0.11419005477633622	0.006945036883229786	0	petpet	Ha412HOChr11	pos1
PET0524	-0.019864064772101217	0.002847374119816665	1	petpet	Ha412HOChr11	pos1
PET0526	0.0759882069770299	-0.003941498271898134	2	petpet	Ha412HOChr11	pos1
PET0527	-0.01947563595320541	-0.0011444370336243588	1	petpet	Ha412HOChr11	pos1
PET0528	0.07307919741297698	-0.0034569257133431654	2	petpet	Ha412HOChr11	pos1
PET0529	-0.018794567248992183	0.006217267785482094	1	petpet	Ha412HOChr11	pos1
PET0530	0.07742732838066144	-0.0022882227921421187	2	petpet	Ha412HOChr11	pos1
PET0531	0.07803237603622444	-0.0017482922567149603	2	petpet	Ha412HOChr11	pos1
PET0532	-0.017382913762861173	0.0184447063710063	1	petpet	Ha412HOChr11	pos1
PET0534N	-0.11747520343342258	0.034620978665691235	0	petpet	Ha412HOChr11	pos1
PET0535	-0.01619754265275879	-0.003294600835877976	1	petpet	Ha412HOChr11	pos1
PET0536	-0.11374513278880459	0.025750992264855298	0	petpet	Ha412HOChr11	pos1
PET0537	-0.019310780907153442	0.007994653151569275	1	petpet	Ha412HOChr11	pos1
PET0539	-0.017521356598408193	0.002769305944760862	1	petpet	Ha412HOChr11	pos1
PET0540	-0.019498181539376068	0.002962666931539949	1	petpet	Ha412HOChr11	pos1
